timestamp,viewers,channel_name
2020-08-23 19:57:59.352869987,43202,Соловьёв LIVE
2020-08-23 19:57:59.359869957,43230,Соловьёв LIVE
2020-08-23 19:58:00.265450001,95582,Телеканал Дождь
2020-08-23 19:58:04.406019926,43228,Соловьёв LIVE
2020-08-23 19:58:09.421679974,43228,Соловьёв LIVE
2020-08-23 19:58:09.450670004,43260,Соловьёв LIVE
2020-08-23 19:58:19.504760027,43290,Соловьёв LIVE
2020-08-23 19:58:24.523710012,43290,Соловьёв LIVE
2020-08-23 19:58:24.530019998,43280,Соловьёв LIVE
2020-08-23 19:58:29.572809935,43287,Соловьёв LIVE
2020-08-23 19:58:30.472990036,95458,Телеканал Дождь
2020-08-23 19:58:34.594209909,43287,Соловьёв LIVE
2020-08-23 19:58:39.628090143,43327,Соловьёв LIVE
2020-08-23 19:58:44.638880014,43327,Соловьёв LIVE
2020-08-23 19:58:44.671809912,43346,Соловьёв LIVE
2020-08-23 19:58:54.714400053,43282,Соловьёв LIVE
2020-08-23 19:58:59.748260021,43241,Соловьёв LIVE
2020-08-23 19:59:00.803699970,95854,Телеканал Дождь
2020-08-23 19:59:04.775589943,43241,Соловьёв LIVE
2020-08-23 19:59:04.822580099,43241,Соловьёв LIVE
2020-08-23 19:59:14.843490124,43136,Соловьёв LIVE
2020-08-23 19:59:19.899549961,43037,Соловьёв LIVE
2020-08-23 19:59:24.933650017,43037,Соловьёв LIVE
2020-08-23 19:59:29.965549946,42947,Соловьёв LIVE
2020-08-23 19:59:34.985419989,42947,Соловьёв LIVE
2020-08-23 19:59:35.025300026,42900,Соловьёв LIVE
2020-08-23 19:59:36.049319983,96580,Телеканал Дождь
2020-08-23 19:59:40.042249918,42845,Соловьёв LIVE
2020-08-23 19:59:50.074859858,42863,Соловьёв LIVE
2020-08-23 19:59:55.097909927,42772,Соловьёв LIVE
2020-08-23 20:00:00.114169836,42772,Соловьёв LIVE
2020-08-23 20:00:05.130939960,42772,Соловьёв LIVE
2020-08-23 20:00:05.140939951,42772,Соловьёв LIVE
2020-08-23 20:00:06.415480137,97244,Телеканал Дождь
2020-08-23 20:00:10.169209957,42772,Соловьёв LIVE
2020-08-23 20:00:10.177330017,42772,Соловьёв LIVE
2020-08-23 20:00:10.220530033,42837,Соловьёв LIVE
2020-08-23 20:00:15.237990141,42763,Соловьёв LIVE
2020-08-23 20:00:25.282959938,42801,Соловьёв LIVE
2020-08-23 20:00:30.328150034,42740,Соловьёв LIVE
2020-08-23 20:00:35.340100050,42740,Соловьёв LIVE
2020-08-23 20:00:36.727699995,97548,Телеканал Дождь
2020-08-23 20:00:41.746969938,97548,Телеканал Дождь
2020-08-23 20:00:45.413840055,42815,Соловьёв LIVE
2020-08-23 20:00:46.776859999,97548,Телеканал Дождь
2020-08-23 20:00:50.458070040,42773,Соловьёв LIVE
2020-08-23 20:00:55.480390072,42773,Соловьёв LIVE
2020-08-23 20:01:00.545130014,42776,Соловьёв LIVE
2020-08-23 20:01:05.555230141,42776,Соловьёв LIVE
2020-08-23 20:01:05.572200060,42703,Соловьёв LIVE
2020-08-23 20:01:10.584589958,42683,Соловьёв LIVE
2020-08-23 20:01:11.912709951,98438,Телеканал Дождь
2020-08-23 20:01:15.596029997,42683,Соловьёв LIVE
2020-08-23 20:01:20.651289940,42630,Соловьёв LIVE
2020-08-23 20:01:25.668760061,42630,Соловьёв LIVE
2020-08-23 20:01:25.704280138,42630,Соловьёв LIVE
2020-08-23 20:01:35.734339952,42662,Соловьёв LIVE
2020-08-23 20:01:40.750440121,42662,Соловьёв LIVE
2020-08-23 20:01:40.796339989,42683,Соловьёв LIVE
2020-08-23 20:01:42.685819864,99742,Телеканал Дождь
2020-08-23 20:01:45.813009977,42717,Соловьёв LIVE
2020-08-23 20:01:47.703550100,99742,Телеканал Дождь
2020-08-23 20:01:50.827490091,42717,Соловьёв LIVE
2020-08-23 20:01:55.857859850,42765,Соловьёв LIVE
2020-08-23 20:02:00.870049953,42765,Соловьёв LIVE
2020-08-23 20:02:00.891040087,42850,Соловьёв LIVE
2020-08-23 20:02:10.919460058,42943,Соловьёв LIVE
2020-08-23 20:02:13.086269855,92156,Телеканал Дождь
2020-08-23 20:02:15.948060036,43060,Соловьёв LIVE
2020-08-23 20:02:18.112790108,92156,Телеканал Дождь
2020-08-23 20:02:20.962960005,43060,Соловьёв LIVE
2020-08-23 20:02:20.979939938,43186,Соловьёв LIVE
2020-08-23 20:02:23.126840115,92156,Телеканал Дождь
2020-08-23 20:02:31.000950098,43262,Соловьёв LIVE
2020-08-23 20:02:36.043359995,43380,Соловьёв LIVE
2020-08-23 20:02:41.054349899,43380,Соловьёв LIVE
2020-08-23 20:02:43.408659935,78927,Телеканал Дождь
2020-08-23 20:02:46.077509880,43453,Соловьёв LIVE
2020-08-23 20:02:51.088439941,43453,Соловьёв LIVE
2020-08-23 20:02:51.088439941,43481,Соловьёв LIVE
2020-08-23 20:02:56.148480177,43530,Соловьёв LIVE
2020-08-23 20:03:01.161339998,43530,Соловьёв LIVE
2020-08-23 20:03:06.190340042,43530,Соловьёв LIVE
2020-08-23 20:03:06.218319893,43485,Соловьёв LIVE
2020-08-23 20:03:11.237309933,43408,Соловьёв LIVE
2020-08-23 20:03:16.250040054,43408,Соловьёв LIVE
2020-08-23 20:03:18.698889971,71476,Телеканал Дождь
2020-08-23 20:03:21.295559883,43338,Соловьёв LIVE
2020-08-23 20:03:23.720119953,71476,Телеканал Дождь
2020-08-23 20:03:26.302980185,43338,Соловьёв LIVE
2020-08-23 20:03:26.343149900,42811,Соловьёв LIVE
2020-08-23 20:03:31.367779970,42920,Соловьёв LIVE
2020-08-23 20:03:36.384480000,42920,Соловьёв LIVE
2020-08-23 20:03:41.430490017,43058,Соловьёв LIVE
2020-08-23 20:03:46.457969904,43123,Соловьёв LIVE
2020-08-23 20:03:48.968009949,68025,Телеканал Дождь
2020-08-23 20:03:51.469290018,43123,Соловьёв LIVE
2020-08-23 20:03:53.979500055,68025,Телеканал Дождь
2020-08-23 20:03:56.505930185,43260,Соловьёв LIVE
2020-08-23 20:04:01.529119968,43260,Соловьёв LIVE
2020-08-23 20:04:01.543139935,43901,Соловьёв LIVE
2020-08-23 20:04:06.573069811,43260,Соловьёв LIVE
2020-08-23 20:04:06.584049940,43901,Соловьёв LIVE
2020-08-23 20:04:06.619119883,44193,Соловьёв LIVE
2020-08-23 20:04:16.662070036,44528,Соловьёв LIVE
2020-08-23 20:04:19.117110014,64957,Телеканал Дождь
2020-08-23 20:04:21.681980133,44670,Соловьёв LIVE
2020-08-23 20:04:24.133509874,64957,Телеканал Дождь
2020-08-23 20:04:26.699549913,44670,Соловьёв LIVE
2020-08-23 20:04:31.750919819,44984,Соловьёв LIVE
2020-08-23 20:04:36.777209997,44984,Соловьёв LIVE
2020-08-23 20:04:36.794199944,45132,Соловьёв LIVE
2020-08-23 20:04:41.814929962,45132,Соловьёв LIVE
2020-08-23 20:04:46.847719908,45132,Соловьёв LIVE
2020-08-23 20:04:51.904139996,45755,Соловьёв LIVE
2020-08-23 20:04:54.421780109,62403,Телеканал Дождь
2020-08-23 20:04:56.929610014,45755,Соловьёв LIVE
2020-08-23 20:04:56.951069832,45895,Соловьёв LIVE
2020-08-23 20:04:59.432569981,62403,Телеканал Дождь
2020-08-23 20:05:04.458580017,62403,Телеканал Дождь
2020-08-23 20:05:06.968180180,46072,Соловьёв LIVE
2020-08-23 20:05:12.001739979,46356,Соловьёв LIVE
2020-08-23 20:05:17.013329983,46356,Соловьёв LIVE
2020-08-23 20:05:17.020349979,46532,Соловьёв LIVE
2020-08-23 20:05:24.652630091,59679,Телеканал Дождь
2020-08-23 20:05:27.063290119,46812,Соловьёв LIVE
2020-08-23 20:05:32.104519844,46985,Соловьёв LIVE
2020-08-23 20:05:37.116119862,46985,Соловьёв LIVE
2020-08-23 20:05:47.161930084,47426,Соловьёв LIVE
2020-08-23 20:05:52.207119942,47426,Соловьёв LIVE
2020-08-23 20:05:57.222140074,47426,Соловьёв LIVE
2020-08-23 20:05:59.843389988,57330,Телеканал Дождь
2020-08-23 20:06:02.249140024,47426,Соловьёв LIVE
2020-08-23 20:06:02.258270025,47739,Соловьёв LIVE
2020-08-23 20:06:04.863300085,57330,Телеканал Дождь
2020-08-23 20:06:07.311669827,48041,Соловьёв LIVE
2020-08-23 20:06:12.336040020,48041,Соловьёв LIVE
2020-08-23 20:06:12.390439987,48237,Соловьёв LIVE
2020-08-23 20:06:22.406500101,48393,Соловьёв LIVE
2020-08-23 20:06:27.453969955,48522,Соловьёв LIVE
2020-08-23 20:06:30.018959999,56239,Телеканал Дождь
2020-08-23 20:06:32.480350018,48522,Соловьёв LIVE
2020-08-23 20:06:35.045519829,56239,Телеканал Дождь
2020-08-23 20:06:37.515039920,48522,Соловьёв LIVE
2020-08-23 20:06:37.522030114,48717,Соловьёв LIVE
2020-08-23 20:06:42.578940153,48717,Соловьёв LIVE
2020-08-23 20:06:47.591930151,48717,Соловьёв LIVE
2020-08-23 20:06:47.598959923,48941,Соловьёв LIVE
2020-08-23 20:06:52.623369932,48717,Соловьёв LIVE
2020-08-23 20:06:52.637369871,48941,Соловьёв LIVE
2020-08-23 20:06:57.687949896,49162,Соловьёв LIVE
2020-08-23 20:07:00.194880009,55205,Телеканал Дождь
2020-08-23 20:07:02.709549904,49162,Соловьёв LIVE
2020-08-23 20:07:02.761189938,49277,Соловьёв LIVE
2020-08-23 20:07:12.811409950,49397,Соловьёв LIVE
2020-08-23 20:07:17.820440054,49397,Соловьёв LIVE
2020-08-23 20:07:17.827469826,49461,Соловьёв LIVE
2020-08-23 20:07:22.856909990,49532,Соловьёв LIVE
2020-08-23 20:07:27.877110004,49532,Соловьёв LIVE
2020-08-23 20:07:32.930780172,49589,Соловьёв LIVE
2020-08-23 20:07:35.369809866,55186,Телеканал Дождь
2020-08-23 20:07:37.948610067,49589,Соловьёв LIVE
2020-08-23 20:07:37.954609871,49764,Соловьёв LIVE
2020-08-23 20:07:42.969850063,49589,Соловьёв LIVE
2020-08-23 20:07:42.975880146,49764,Соловьёв LIVE
2020-08-23 20:07:48.045639992,49869,Соловьёв LIVE
2020-08-23 20:07:53.101089954,50108,Соловьёв LIVE
2020-08-23 20:07:58.131449937,50108,Соловьёв LIVE
2020-08-23 20:08:05.475030184,54996,Телеканал Дождь
2020-08-23 20:08:10.498460054,54996,Телеканал Дождь
2020-08-23 20:08:23.315080166,50829,Соловьёв LIVE
2020-08-23 20:08:28.327549934,50829,Соловьёв LIVE
2020-08-23 20:08:35.693080187,54944,Телеканал Дождь
2020-08-23 20:08:58.499540091,51523,Соловьёв LIVE
2020-08-23 20:09:10.866039991,55203,Телеканал Дождь
2020-08-23 20:09:15.875890017,55203,Телеканал Дождь
2020-08-23 20:09:20.886030197,55203,Телеканал Дождь
2020-08-23 20:09:28.713169813,52205,Соловьёв LIVE
2020-08-23 20:09:40.996789932,55031,Телеканал Дождь
2020-08-23 20:09:58.794130087,52401,Соловьёв LIVE
2020-08-23 20:10:03.821730137,52401,Соловьёв LIVE
2020-08-23 20:10:16.146519899,55219,Телеканал Дождь
2020-08-23 20:10:33.969980001,52840,Соловьёв LIVE
2020-08-23 20:10:46.350859880,54996,Телеканал Дождь
2020-08-23 20:10:51.373130083,54996,Телеканал Дождь
2020-08-23 20:11:04.136189938,53193,Соловьёв LIVE
2020-08-23 20:11:16.583280087,54611,Телеканал Дождь
2020-08-23 20:11:21.605759859,54611,Телеканал Дождь
2020-08-23 20:11:39.307440042,53300,Соловьёв LIVE
2020-08-23 20:11:44.320940018,53300,Соловьёв LIVE
2020-08-23 20:11:51.834949970,54333,Телеканал Дождь
2020-08-23 20:11:56.845280170,54333,Телеканал Дождь
2020-08-23 20:12:01.868380070,54333,Телеканал Дождь
2020-08-23 20:12:09.465349913,52755,Соловьёв LIVE
2020-08-23 20:12:14.473019838,52755,Соловьёв LIVE
2020-08-23 20:12:19.485669851,52755,Соловьёв LIVE
2020-08-23 20:12:21.982609987,54370,Телеканал Дождь
2020-08-23 20:12:39.602819920,52177,Соловьёв LIVE
2020-08-23 20:12:52.159849882,54703,Телеканал Дождь
2020-08-23 20:12:57.170359850,54703,Телеканал Дождь
2020-08-23 20:13:14.747830153,51885,Соловьёв LIVE
2020-08-23 20:13:27.376049995,54889,Телеканал Дождь
2020-08-23 20:13:44.865210056,52238,Соловьёв LIVE
2020-08-23 20:13:49.872760057,52238,Соловьёв LIVE
2020-08-23 20:13:57.514760016,55315,Телеканал Дождь
2020-08-23 20:14:02.526599884,55315,Телеканал Дождь
2020-08-23 20:14:19.990440130,52243,Соловьёв LIVE
2020-08-23 20:14:32.697319984,55519,Телеканал Дождь
2020-08-23 20:14:50.168849945,52138,Соловьёв LIVE
2020-08-23 20:15:02.863610029,55629,Телеканал Дождь
2020-08-23 20:15:20.372659922,52148,Соловьёв LIVE
2020-08-23 20:15:33.089769840,55736,Телеканал Дождь
2020-08-23 20:15:55.516210079,52128,Соловьёв LIVE
2020-08-23 20:16:00.527539968,52128,Соловьёв LIVE
2020-08-23 20:16:05.544850111,52128,Соловьёв LIVE
2020-08-23 20:16:08.219549894,56161,Телеканал Дождь
2020-08-23 20:16:13.230139971,56161,Телеканал Дождь
2020-08-23 20:16:25.706609964,51947,Соловьёв LIVE
2020-08-23 20:16:38.409300089,56074,Телеканал Дождь
2020-08-23 20:16:55.884240150,51546,Соловьёв LIVE
2020-08-23 20:17:08.607779980,56298,Телеканал Дождь
2020-08-23 20:17:13.628329992,56298,Телеканал Дождь
2020-08-23 20:17:18.643380165,56298,Телеканал Дождь
2020-08-23 20:17:30.992409945,51276,Соловьёв LIVE
2020-08-23 20:17:36.023059845,51276,Соловьёв LIVE
2020-08-23 20:17:43.837739944,56466,Телеканал Дождь
2020-08-23 20:18:01.141969919,51158,Соловьёв LIVE
2020-08-23 20:18:14.022809982,56378,Телеканал Дождь
2020-08-23 20:18:36.359709978,50754,Соловьёв LIVE
2020-08-23 20:18:41.367709875,50754,Соловьёв LIVE
2020-08-23 20:18:44.290669918,56598,Телеканал Дождь
2020-08-23 20:19:06.525909901,50133,Соловьёв LIVE
2020-08-23 20:19:19.507509946,56797,Телеканал Дождь
2020-08-23 20:19:24.521840096,56797,Телеканал Дождь
2020-08-23 20:19:36.708559990,49617,Соловьёв LIVE
2020-08-23 20:19:46.730600119,49572,Соловьёв LIVE
2020-08-23 20:19:49.725509882,56815,Телеканал Дождь
2020-08-23 20:19:51.783469915,49493,Соловьёв LIVE
2020-08-23 20:19:56.796809912,49493,Соловьёв LIVE
2020-08-23 20:20:01.815019846,49493,Соловьёв LIVE
2020-08-23 20:20:01.821019888,49420,Соловьёв LIVE
2020-08-23 20:20:06.876859903,49350,Соловьёв LIVE
2020-08-23 20:20:11.888999939,49350,Соловьёв LIVE
2020-08-23 20:20:11.894980192,49315,Соловьёв LIVE
2020-08-23 20:20:19.925530195,56928,Телеканал Дождь
2020-08-23 20:20:21.949859858,49169,Соловьёв LIVE
2020-08-23 20:20:24.936949968,56928,Телеканал Дождь
2020-08-23 20:20:26.982540131,49169,Соловьёв LIVE
2020-08-23 20:20:27.006530046,49158,Соловьёв LIVE
2020-08-23 20:20:37.057300091,49113,Соловьёв LIVE
2020-08-23 20:20:42.068300009,49042,Соловьёв LIVE
2020-08-23 20:20:47.094390154,49041,Соловьёв LIVE
2020-08-23 20:20:52.110380173,49041,Соловьёв LIVE
2020-08-23 20:20:55.090780020,57030,Телеканал Дождь
2020-08-23 20:20:57.145109892,48976,Соловьёв LIVE
2020-08-23 20:21:02.158050060,48976,Соловьёв LIVE
2020-08-23 20:21:02.170069933,48947,Соловьёв LIVE
2020-08-23 20:21:12.231009960,48891,Соловьёв LIVE
2020-08-23 20:21:17.273190022,48904,Соловьёв LIVE
2020-08-23 20:21:22.290809870,48904,Соловьёв LIVE
2020-08-23 20:21:22.306780100,48928,Соловьёв LIVE
2020-08-23 20:21:25.273919821,57538,Телеканал Дождь
2020-08-23 20:21:27.335000038,48904,Соловьёв LIVE
2020-08-23 20:21:27.349009991,48928,Соловьёв LIVE
2020-08-23 20:21:30.291049957,57538,Телеканал Дождь
2020-08-23 20:21:32.397340059,48906,Соловьёв LIVE
2020-08-23 20:21:37.415469885,48906,Соловьёв LIVE
2020-08-23 20:21:37.438469887,49000,Соловьёв LIVE
2020-08-23 20:21:47.470289946,48998,Соловьёв LIVE
2020-08-23 20:21:52.531719923,49051,Соловьёв LIVE
2020-08-23 20:21:55.449169874,57222,Телеканал Дождь
2020-08-23 20:21:57.547960043,49051,Соловьёв LIVE
2020-08-23 20:21:57.594110012,49017,Соловьёв LIVE
2020-08-23 20:22:07.628090143,48962,Соловьёв LIVE
2020-08-23 20:22:12.671119928,48961,Соловьёв LIVE
2020-08-23 20:22:17.677609921,48961,Соловьёв LIVE
2020-08-23 20:22:22.689810038,48961,Соловьёв LIVE
2020-08-23 20:22:22.696810007,49037,Соловьёв LIVE
2020-08-23 20:22:27.743280172,49035,Соловьёв LIVE
2020-08-23 20:22:30.650700092,56604,Телеканал Дождь
2020-08-23 20:22:32.762120008,49035,Соловьёв LIVE
2020-08-23 20:22:32.799930096,49049,Соловьёв LIVE
2020-08-23 20:22:35.659730196,56604,Телеканал Дождь
2020-08-23 20:22:42.859699965,49095,Соловьёв LIVE
2020-08-23 20:22:47.889339924,49119,Соловьёв LIVE
2020-08-23 20:22:57.945739985,49188,Соловьёв LIVE
2020-08-23 20:23:00.828969955,56337,Телеканал Дождь
2020-08-23 20:23:02.957269907,49188,Соловьёв LIVE
2020-08-23 20:23:02.964380026,49208,Соловьёв LIVE
2020-08-23 20:23:05.847249985,56337,Телеканал Дождь
2020-08-23 20:23:07.999639988,49248,Соловьёв LIVE
2020-08-23 20:23:13.007400036,49248,Соловьёв LIVE
2020-08-23 20:23:18.016659975,49248,Соловьёв LIVE
2020-08-23 20:23:18.049769878,49281,Соловьёв LIVE
2020-08-23 20:23:23.069360018,49323,Соловьёв LIVE
2020-08-23 20:23:28.070379972,49323,Соловьёв LIVE
2020-08-23 20:23:33.112830162,49366,Соловьёв LIVE
2020-08-23 20:23:36.083950043,56207,Телеканал Дождь
2020-08-23 20:23:38.167030096,49400,Соловьёв LIVE
2020-08-23 20:23:41.097319841,56207,Телеканал Дождь
2020-08-23 20:23:43.180049896,49400,Соловьёв LIVE
2020-08-23 20:23:43.186719894,49416,Соловьёв LIVE
2020-08-23 20:23:48.212369919,49400,Соловьёв LIVE
2020-08-23 20:23:48.226399899,49416,Соловьёв LIVE
2020-08-23 20:23:53.265130042,49411,Соловьёв LIVE
2020-08-23 20:23:58.287379980,49411,Соловьёв LIVE
2020-08-23 20:23:58.314730167,49395,Соловьёв LIVE
2020-08-23 20:24:06.318580151,55120,Телеканал Дождь
2020-08-23 20:24:08.342259884,49394,Соловьёв LIVE
2020-08-23 20:24:13.395259857,49381,Соловьёв LIVE
2020-08-23 20:24:18.429229975,49381,Соловьёв LIVE
2020-08-23 20:24:18.444839954,49340,Соловьёв LIVE
2020-08-23 20:24:28.503580092,49371,Соловьёв LIVE
2020-08-23 20:24:33.539849997,49361,Соловьёв LIVE
2020-08-23 20:24:36.462579966,55067,Телеканал Дождь
2020-08-23 20:24:38.566040039,49361,Соловьёв LIVE
2020-08-23 20:24:41.475800037,55067,Телеканал Дождь
2020-08-23 20:24:43.630719900,49294,Соловьёв LIVE
2020-08-23 20:24:48.645529985,49294,Соловьёв LIVE
2020-08-23 20:24:48.652539968,49225,Соловьёв LIVE
2020-08-23 20:24:53.702130079,49203,Соловьёв LIVE
2020-08-23 20:24:58.736299992,49203,Соловьёв LIVE
2020-08-23 20:25:03.774859905,49227,Соловьёв LIVE
2020-08-23 20:25:08.807780027,49227,Соловьёв LIVE
2020-08-23 20:25:08.820770025,49257,Соловьёв LIVE
2020-08-23 20:25:11.706830025,55675,Телеканал Дождь
2020-08-23 20:25:16.730000019,55675,Телеканал Дождь
2020-08-23 20:25:18.886559963,49154,Соловьёв LIVE
2020-08-23 20:25:23.898530006,49154,Соловьёв LIVE
2020-08-23 20:25:23.929780006,49172,Соловьёв LIVE
2020-08-23 20:25:28.963150024,49221,Соловьёв LIVE
2020-08-23 20:25:33.976439953,49221,Соловьёв LIVE
2020-08-23 20:25:39.015779972,49211,Соловьёв LIVE
2020-08-23 20:25:41.923909903,56114,Телеканал Дождь
2020-08-23 20:25:44.029259920,49211,Соловьёв LIVE
2020-08-23 20:25:44.035230160,49265,Соловьёв LIVE
2020-08-23 20:25:49.049459934,49211,Соловьёв LIVE
2020-08-23 20:25:49.055480003,49265,Соловьёв LIVE
2020-08-23 20:25:54.094880104,49361,Соловьёв LIVE
2020-08-23 20:25:59.118069887,49361,Соловьёв LIVE
2020-08-23 20:25:59.149250031,49375,Соловьёв LIVE
2020-08-23 20:26:04.166310072,49429,Соловьёв LIVE
2020-08-23 20:26:09.200059891,49429,Соловьёв LIVE
2020-08-23 20:26:12.177280188,56489,Телеканал Дождь
2020-08-23 20:26:14.268730164,49481,Соловьёв LIVE
2020-08-23 20:26:19.288269997,49481,Соловьёв LIVE
2020-08-23 20:26:19.311230183,49598,Соловьёв LIVE
2020-08-23 20:26:29.351089954,49580,Соловьёв LIVE
2020-08-23 20:26:34.410949945,49504,Соловьёв LIVE
2020-08-23 20:26:39.439209938,49504,Соловьёв LIVE
2020-08-23 20:26:39.474060059,49504,Соловьёв LIVE
2020-08-23 20:26:47.397300005,56101,Телеканал Дождь
2020-08-23 20:26:49.503520011,49402,Соловьёв LIVE
2020-08-23 20:26:52.416119814,56101,Телеканал Дождь
2020-08-23 20:26:54.541389942,49386,Соловьёв LIVE
2020-08-23 20:26:57.438830137,56101,Телеканал Дождь
2020-08-23 20:26:59.555780172,49386,Соловьёв LIVE
2020-08-23 20:27:04.561290026,49386,Соловьёв LIVE
2020-08-23 20:27:04.568289995,49319,Соловьёв LIVE
2020-08-23 20:27:09.603929996,49271,Соловьёв LIVE
2020-08-23 20:27:14.627840042,49271,Соловьёв LIVE
2020-08-23 20:27:14.643840075,49140,Соловьёв LIVE
2020-08-23 20:27:17.572520018,55291,Телеканал Дождь
2020-08-23 20:27:19.658400059,49271,Соловьёв LIVE
2020-08-23 20:27:19.673899889,49140,Соловьёв LIVE
2020-08-23 20:27:22.577769995,55291,Телеканал Дождь
2020-08-23 20:27:24.717380047,49094,Соловьёв LIVE
2020-08-23 20:27:29.767390013,48936,Соловьёв LIVE
2020-08-23 20:27:34.795249939,48936,Соловьёв LIVE
2020-08-23 20:27:34.809230089,48936,Соловьёв LIVE
2020-08-23 20:27:39.829169989,48936,Соловьёв LIVE
2020-08-23 20:27:39.829169989,48936,Соловьёв LIVE
2020-08-23 20:27:44.880199909,48953,Соловьёв LIVE
2020-08-23 20:27:49.925570011,48897,Соловьёв LIVE
2020-08-23 20:27:52.802949905,54373,Телеканал Дождь
2020-08-23 20:27:54.943310022,48897,Соловьёв LIVE
2020-08-23 20:27:57.817090034,54373,Телеканал Дождь
2020-08-23 20:27:59.958490133,48897,Соловьёв LIVE
2020-08-23 20:27:59.964489937,48874,Соловьёв LIVE
2020-08-23 20:28:02.829099894,54373,Телеканал Дождь
2020-08-23 20:28:04.981169939,48800,Соловьёв LIVE
2020-08-23 20:28:09.991100073,48800,Соловьёв LIVE
2020-08-23 20:28:09.997480154,48644,Соловьёв LIVE
2020-08-23 20:28:15.008469820,48800,Соловьёв LIVE
2020-08-23 20:28:15.011669874,48644,Соловьёв LIVE
2020-08-23 20:28:20.048009872,48565,Соловьёв LIVE
2020-08-23 20:28:22.931590080,53853,Телеканал Дождь
2020-08-23 20:28:25.071110010,48457,Соловьёв LIVE
2020-08-23 20:28:30.098219872,48457,Соловьёв LIVE
2020-08-23 20:28:35.128170013,48457,Соловьёв LIVE
2020-08-23 20:28:35.136699915,48331,Соловьёв LIVE
2020-08-23 20:28:40.197440147,48153,Соловьёв LIVE
2020-08-23 20:28:45.221750021,48153,Соловьёв LIVE
2020-08-23 20:28:45.265259980,48107,Соловьёв LIVE
2020-08-23 20:28:53.137700081,53223,Телеканал Дождь
2020-08-23 20:28:55.292459965,48017,Соловьёв LIVE
2020-08-23 20:28:58.160850048,53223,Телеканал Дождь
2020-08-23 20:29:00.352390051,48012,Соловьёв LIVE
2020-08-23 20:29:05.361649990,48012,Соловьёв LIVE
2020-08-23 20:29:10.402369976,48000,Соловьёв LIVE
2020-08-23 20:29:15.413779974,48000,Соловьёв LIVE
2020-08-23 20:29:15.421750069,47887,Соловьёв LIVE
2020-08-23 20:29:20.438440084,48000,Соловьёв LIVE
2020-08-23 20:29:20.445440054,47887,Соловьёв LIVE
2020-08-23 20:29:20.460409880,47840,Соловьёв LIVE
2020-08-23 20:29:28.332669973,52921,Телеканал Дождь
2020-08-23 20:29:30.523759842,47879,Соловьёв LIVE
2020-08-23 20:29:35.540960073,47879,Соловьёв LIVE
2020-08-23 20:29:35.556480169,47910,Соловьёв LIVE
2020-08-23 20:29:45.593830109,47927,Соловьёв LIVE
2020-08-23 20:29:50.611469984,47927,Соловьёв LIVE
2020-08-23 20:29:50.642719984,47879,Соловьёв LIVE
2020-08-23 20:29:55.673880100,47915,Соловьёв LIVE
2020-08-23 20:29:58.546619892,52226,Телеканал Дождь
2020-08-23 20:30:03.560960054,52226,Телеканал Дождь
2020-08-23 20:30:05.727489948,47917,Соловьёв LIVE
2020-08-23 20:30:10.734459877,47917,Соловьёв LIVE
2020-08-23 20:30:10.749979973,47960,Соловьёв LIVE
2020-08-23 20:30:20.797760010,47939,Соловьёв LIVE
2020-08-23 20:30:25.833230019,47901,Соловьёв LIVE
2020-08-23 20:30:30.851930141,47901,Соловьёв LIVE
2020-08-23 20:30:30.867569923,47826,Соловьёв LIVE
2020-08-23 20:30:33.756019831,51528,Телеканал Дождь
2020-08-23 20:30:38.774680138,51528,Телеканал Дождь
2020-08-23 20:30:40.899719954,47850,Соловьёв LIVE
2020-08-23 20:30:45.899840117,47850,Соловьёв LIVE
2020-08-23 20:30:45.937510014,47833,Соловьёв LIVE
2020-08-23 20:30:55.948519945,47803,Соловьёв LIVE
2020-08-23 20:31:00.997130156,47805,Соловьёв LIVE
2020-08-23 20:31:03.975780010,51052,Телеканал Дождь
2020-08-23 20:31:06.008049964,47805,Соловьёв LIVE
2020-08-23 20:31:06.028059959,47738,Соловьёв LIVE
2020-08-23 20:31:08.985730171,51052,Телеканал Дождь
2020-08-23 20:31:16.047889948,47737,Соловьёв LIVE
2020-08-23 20:31:21.094369888,47740,Соловьёв LIVE
2020-08-23 20:31:26.113999844,47740,Соловьёв LIVE
2020-08-23 20:31:31.162420034,47692,Соловьёв LIVE
2020-08-23 20:31:34.186990023,51085,Телеканал Дождь
2020-08-23 20:31:36.169730186,47692,Соловьёв LIVE
2020-08-23 20:31:36.176820040,47725,Соловьёв LIVE
2020-08-23 20:31:39.217250109,51085,Телеканал Дождь
2020-08-23 20:31:41.219840050,47756,Соловьёв LIVE
2020-08-23 20:31:46.225319862,47756,Соловьёв LIVE
2020-08-23 20:31:51.275219917,47804,Соловьёв LIVE
2020-08-23 20:31:56.287420034,47804,Соловьёв LIVE
2020-08-23 20:31:56.310420036,47796,Соловьёв LIVE
2020-08-23 20:32:06.336419821,47826,Соловьёв LIVE
2020-08-23 20:32:09.413140059,50861,Телеканал Дождь
2020-08-23 20:32:11.372290134,47899,Соловьёв LIVE
2020-08-23 20:32:14.419389963,50861,Телеканал Дождь
2020-08-23 20:32:16.391719818,47899,Соловьёв LIVE
2020-08-23 20:32:21.410399914,47899,Соловьёв LIVE
2020-08-23 20:32:21.416419983,47935,Соловьёв LIVE
2020-08-23 20:32:26.445780039,47899,Соловьёв LIVE
