timestamp,Навальный LIVE,Соловьёв LIVE,Эхо Москвы
2020-11-17 16:12:25.928571224,,,4438.0
2020-11-17 16:12:30.998198032,,,4439.0
2020-11-17 16:12:36.082753420,,,4464.0
2020-11-17 16:12:41.153810740,,,4505.0
2020-11-17 16:12:46.228921413,,,4515.0
2020-11-17 16:12:51.304717302,,,4541.0
2020-11-17 16:12:56.374718666,,,4568.0
2020-11-17 16:13:01.440611601,,,4595.0
2020-11-17 16:13:06.515358686,,,4620.0
2020-11-17 16:13:11.591166496,,,4637.0
2020-11-17 16:13:16.655357361,,,4659.0
2020-11-17 16:13:21.727731228,,,4690.0
2020-11-17 16:13:26.799082518,,,4717.0
2020-11-17 16:13:31.862589121,,,4754.0
2020-11-17 16:13:36.930390358,,,4791.0
2020-11-17 16:13:41.992122173,,,4815.0
2020-11-17 16:13:47.068134069,,,4858.0
2020-11-17 16:13:52.132696390,,,4882.0
2020-11-17 16:13:57.211175680,,,4882.0
2020-11-17 16:14:02.265687227,,,4897.0
2020-11-17 16:14:07.339752674,,,4924.0
2020-11-17 16:14:12.400392532,,,4953.0
2020-11-17 16:14:17.469709635,,,4980.0
2020-11-17 16:14:22.546247959,,,5009.0
2020-11-17 16:14:27.612747431,,,5021.0
2020-11-17 16:14:32.676601171,,,5065.0
2020-11-17 16:14:37.744595528,,,5076.0
2020-11-17 16:14:42.818177938,,,5103.0
2020-11-17 16:14:47.888497591,,,5123.0
2020-11-17 16:14:52.957006931,,,5153.0
2020-11-17 16:14:58.030873775,,,5153.0
2020-11-17 16:15:03.092176676,,,5212.0
2020-11-17 16:15:08.163887262,,,5212.0
2020-11-17 16:15:13.232290506,,,5271.0
2020-11-17 16:15:18.314591408,,,5289.0
2020-11-17 16:15:23.381596565,,,5305.0
2020-11-17 16:15:28.453220606,,,5337.0
2020-11-17 16:15:33.525202990,,,5371.0
2020-11-17 16:15:38.604979515,,,5384.0
2020-11-17 16:15:43.687250853,,,5405.0
2020-11-17 16:15:48.749970198,,,5428.0
2020-11-17 16:15:53.814198494,,,5457.0
2020-11-17 16:15:58.881592512,,,5492.0
2020-11-17 16:16:03.955641270,,,5514.0
2020-11-17 16:16:09.014173508,,,5539.0
2020-11-17 16:16:14.074300051,,,5566.0
2020-11-17 16:16:19.138215780,,,5579.0
2020-11-17 16:16:24.208564997,,,5597.0
2020-11-17 16:16:29.266989470,,,5612.0
2020-11-17 16:16:34.333723545,,,5639.0
2020-11-17 16:16:39.398478508,,,5669.0
2020-11-17 16:16:44.459093571,,,5680.0
2020-11-17 16:16:49.533082485,,,5711.0
2020-11-17 16:16:54.597908497,,,5735.0
2020-11-17 16:16:59.665961981,,,5750.0
2020-11-17 16:17:04.730435848,,,5772.0
2020-11-17 16:17:09.802646399,,,5786.0
2020-11-17 16:17:14.871294975,,,5804.0
2020-11-17 16:17:19.931634665,,,5829.0
2020-11-17 16:17:24.994467258,,,5871.0
2020-11-17 16:17:30.053932905,,,5873.0
